Transaction_ID,Date,Product,Category,Quantity,Price_per_Unit,Total_Sales
3849,2025-06-10 08:00:00,Milk,Produce,8,95.91,767.28
3850,2025-06-10 09:00:00,Snacks,Bakery,8,393.48,3147.84
3851,2025-06-10 10:00:00,Milk,Dairy,4,335.27,1341.08
3852,2025-06-10 11:00:00,Sugar,Dairy,8,344.77,2758.16
3853,2025-06-10 12:00:00,Fruits,Produce,7,245.96,1721.72
3854,2025-06-10 13:00:00,Fruits,Packaged,2,336.83,673.66
3855,2025-06-10 14:00:00,Sugar,Packaged,5,49.1,245.5
3856,2025-06-10 15:00:00,Eggs,Bakery,4,427.26,1709.04
3857,2025-06-10 16:00:00,Sugar,Bakery,3,37.22,111.66
3858,2025-06-10 17:00:00,Snacks,Produce,1,82.88,82.88
3859,2025-06-10 18:00:00,Bread,Bakery,5,292.63,1463.15
3860,2025-06-10 19:00:00,Fruits,Produce,8,372.31,2978.48
3861,2025-06-10 20:00:00,Beverages,Dairy,9,47.36,426.24
3862,2025-06-10 21:00:00,Snacks,Bakery,7,461.17,3228.19
3863,2025-06-10 22:00:00,Snacks,Dairy,1,487.07,487.07
3864,2025-06-10 23:00:00,Snacks,Staples,1,306.92,306.92
3865,2025-06-11 00:00:00,Vegetables,Produce,1,245.81,245.81
3866,2025-06-11 01:00:00,Snacks,Staples,2,373.28,746.56
3867,2025-06-11 02:00:00,Fruits,Bakery,1,170.9,170.9
3868,2025-06-11 03:00:00,Bread,Dairy,4,251.7,1006.8
3869,2025-06-11 04:00:00,Bread,Bakery,9,458.91,4130.19
3870,2025-06-11 05:00:00,Snacks,Staples,4,478.27,1913.08
3871,2025-06-11 06:00:00,Milk,Bakery,4,464.26,1857.04
3872,2025-06-11 07:00:00,Fruits,Packaged,7,138.6,970.2
3873,2025-06-11 08:00:00,Fruits,Staples,9,123.91,1115.19
3874,2025-06-11 09:00:00,Rice,Bakery,7,155.86,1091.02
3875,2025-06-11 10:00:00,Eggs,Dairy,1,226.24,226.24
3876,2025-06-11 11:00:00,Eggs,Bakery,1,163.94,163.94
3877,2025-06-11 12:00:00,Milk,Dairy,4,193.36,773.44
3878,2025-06-11 13:00:00,Eggs,Packaged,4,314.11,1256.44
3879,2025-06-11 14:00:00,Rice,Bakery,1,383.64,383.64
3880,2025-06-11 15:00:00,Sugar,Packaged,6,370.42,2222.52
3881,2025-06-11 16:00:00,Eggs,Staples,2,409.07,818.14
3882,2025-06-11 17:00:00,Fruits,Dairy,5,25.77,128.85
3883,2025-06-11 18:00:00,Sugar,Staples,8,33.39,267.12
3884,2025-06-11 19:00:00,Eggs,Dairy,3,396.8,1190.4
3885,2025-06-11 20:00:00,Fruits,Packaged,9,271.21,2440.89
3886,2025-06-11 21:00:00,Fruits,Produce,7,293.29,2053.03
3887,2025-06-11 22:00:00,Snacks,Bakery,9,35.77,321.93
3888,2025-06-11 23:00:00,Bread,Packaged,1,135.1,135.1
3889,2025-06-12 00:00:00,Milk,Dairy,5,322.79,1613.95
3890,2025-06-12 01:00:00,Rice,Dairy,3,431.0,1293.0
3891,2025-06-12 02:00:00,Vegetables,Dairy,4,459.32,1837.28
3892,2025-06-12 03:00:00,Eggs,Dairy,4,255.21,1020.84
3893,2025-06-12 04:00:00,Eggs,Bakery,7,277.28,1940.96
3894,2025-06-12 05:00:00,Sugar,Staples,8,418.19,3345.52
3895,2025-06-12 06:00:00,Sugar,Produce,5,273.44,1367.2
3896,2025-06-12 07:00:00,Eggs,Bakery,7,263.26,1842.82
3897,2025-06-12 08:00:00,Beverages,Dairy,3,453.49,1360.47
3898,2025-06-12 09:00:00,Rice,Bakery,3,397.07,1191.21
3899,2025-06-12 10:00:00,Eggs,Packaged,3,455.45,1366.35
3900,2025-06-12 11:00:00,Bread,Dairy,4,116.94,467.76
3901,2025-06-12 12:00:00,Beverages,Produce,6,266.94,1601.64
3902,2025-06-12 13:00:00,Rice,Dairy,5,422.81,2114.05
3903,2025-06-12 14:00:00,Eggs,Produce,8,64.46,515.68
3904,2025-06-12 15:00:00,Vegetables,Produce,5,399.38,1996.9
3905,2025-06-12 16:00:00,Snacks,Staples,5,99.66,498.3
3906,2025-06-12 17:00:00,Bread,Staples,2,405.98,811.96
3907,2025-06-12 18:00:00,Vegetables,Bakery,5,309.88,1549.4
3908,2025-06-12 19:00:00,Sugar,Bakery,7,104.69,732.83
3909,2025-06-12 20:00:00,Sugar,Produce,2,241.94,483.88
3910,2025-06-12 21:00:00,Eggs,Dairy,6,344.13,2064.78
3911,2025-06-12 22:00:00,Sugar,Packaged,7,320.59,2244.13
3912,2025-06-12 23:00:00,Bread,Packaged,5,219.35,1096.75
3913,2025-06-13 00:00:00,Rice,Dairy,9,450.69,4056.21
3914,2025-06-13 01:00:00,Fruits,Dairy,4,264.44,1057.76
3915,2025-06-13 02:00:00,Milk,Staples,1,257.87,257.87
3916,2025-06-13 03:00:00,Rice,Packaged,8,40.5,324.0
3917,2025-06-13 04:00:00,Fruits,Produce,8,461.84,3694.72
3918,2025-06-13 05:00:00,Beverages,Bakery,7,96.79,677.53
3919,2025-06-13 06:00:00,Bread,Staples,8,268.89,2151.12
3920,2025-06-13 07:00:00,Vegetables,Packaged,2,403.75,807.5
3921,2025-06-13 08:00:00,Fruits,Dairy,3,115.57,346.71
3922,2025-06-13 09:00:00,Bread,Packaged,9,268.41,2415.69
3923,2025-06-13 10:00:00,Snacks,Produce,1,127.94,127.94
3924,2025-06-13 11:00:00,Vegetables,Staples,8,382.25,3058.0
3925,2025-06-13 12:00:00,Sugar,Dairy,8,286.53,2292.24
3926,2025-06-13 13:00:00,Sugar,Produce,7,429.43,3006.01
3927,2025-06-13 14:00:00,Vegetables,Bakery,5,448.33,2241.65
3928,2025-06-13 15:00:00,Beverages,Staples,4,327.88,1311.52
3929,2025-06-13 16:00:00,Beverages,Produce,6,365.44,2192.64
3930,2025-06-13 17:00:00,Beverages,Produce,1,279.12,279.12
3931,2025-06-13 18:00:00,Fruits,Dairy,5,198.37,991.85
3932,2025-06-13 19:00:00,Fruits,Bakery,4,327.58,1310.32
3933,2025-06-13 20:00:00,Eggs,Produce,4,455.06,1820.24
3934,2025-06-13 21:00:00,Milk,Staples,7,214.17,1499.19
3935,2025-06-13 22:00:00,Vegetables,Produce,9,164.06,1476.54
3936,2025-06-13 23:00:00,Rice,Packaged,8,200.33,1602.64
3937,2025-06-14 00:00:00,Milk,Staples,8,223.34,1786.72
3938,2025-06-14 01:00:00,Snacks,Staples,5,46.04,230.2
3939,2025-06-14 02:00:00,Fruits,Produce,6,254.24,1525.44
3940,2025-06-14 03:00:00,Fruits,Dairy,2,252.21,504.42
3941,2025-06-14 04:00:00,Bread,Staples,3,298.34,895.02
3942,2025-06-14 05:00:00,Milk,Packaged,5,187.78,938.9
3943,2025-06-14 06:00:00,Bread,Dairy,2,310.42,620.84
3944,2025-06-14 07:00:00,Rice,Dairy,3,440.33,1320.99
3945,2025-06-14 08:00:00,Bread,Dairy,4,478.18,1912.72
3946,2025-06-14 09:00:00,Milk,Staples,6,295.97,1775.82
3947,2025-06-14 10:00:00,Vegetables,Dairy,5,30.87,154.35
3948,2025-06-14 11:00:00,Snacks,Produce,4,484.93,1939.72
3949,2025-06-14 12:00:00,Fruits,Dairy,2,355.87,711.74
3950,2025-06-14 13:00:00,Rice,Packaged,5,174.62,873.1
3951,2025-06-14 14:00:00,Fruits,Bakery,5,82.11,410.55
3952,2025-06-14 15:00:00,Eggs,Packaged,7,80.28,561.96
3953,2025-06-14 16:00:00,Snacks,Staples,1,92.19,92.19
3954,2025-06-14 17:00:00,Bread,Dairy,4,32.33,129.32
3955,2025-06-14 18:00:00,Sugar,Dairy,5,452.06,2260.3
3956,2025-06-14 19:00:00,Milk,Produce,8,274.98,2199.84
3957,2025-06-14 20:00:00,Fruits,Dairy,8,352.98,2823.84
3958,2025-06-14 21:00:00,Bread,Packaged,1,415.77,415.77
3959,2025-06-14 22:00:00,Rice,Staples,5,397.86,1989.3
3960,2025-06-14 23:00:00,Fruits,Bakery,1,442.48,442.48
3961,2025-06-15 00:00:00,Snacks,Dairy,1,483.95,483.95
3962,2025-06-15 01:00:00,Snacks,Bakery,2,225.14,450.28
3963,2025-06-15 02:00:00,Fruits,Dairy,2,475.66,951.32
3964,2025-06-15 03:00:00,Rice,Staples,9,364.41,3279.69
3965,2025-06-15 04:00:00,Snacks,Packaged,4,44.63,178.52
3966,2025-06-15 05:00:00,Snacks,Staples,3,344.07,1032.21
3967,2025-06-15 06:00:00,Milk,Bakery,1,346.49,346.49
3968,2025-06-15 07:00:00,Rice,Dairy,2,453.87,907.74
3969,2025-06-15 08:00:00,Rice,Bakery,6,192.74,1156.44
3970,2025-06-15 09:00:00,Vegetables,Packaged,9,296.61,2669.49
3971,2025-06-15 10:00:00,Vegetables,Staples,5,15.97,79.85
3972,2025-06-15 11:00:00,Snacks,Bakery,4,172.72,690.88
3973,2025-06-15 12:00:00,Sugar,Bakery,5,40.5,202.5
3974,2025-06-15 13:00:00,Vegetables,Packaged,9,265.72,2391.48
3975,2025-06-15 14:00:00,Snacks,Dairy,7,410.55,2873.85
3976,2025-06-15 15:00:00,Beverages,Bakery,8,111.16,889.28
3977,2025-06-15 16:00:00,Eggs,Packaged,4,268.45,1073.8
3978,2025-06-15 17:00:00,Eggs,Dairy,8,109.96,879.68
3979,2025-06-15 18:00:00,Rice,Dairy,6,69.14,414.84
3980,2025-06-15 19:00:00,Sugar,Staples,5,260.39,1301.95
3981,2025-06-15 20:00:00,Milk,Packaged,7,48.78,341.46
3982,2025-06-15 21:00:00,Vegetables,Dairy,6,297.8,1786.8
3983,2025-06-15 22:00:00,Beverages,Staples,3,25.36,76.08
3984,2025-06-15 23:00:00,Snacks,Produce,5,62.29,311.45
3985,2025-06-16 00:00:00,Sugar,Packaged,9,279.5,2515.5
3986,2025-06-16 01:00:00,Rice,Produce,7,299.79,2098.53
3987,2025-06-16 02:00:00,Vegetables,Dairy,4,24.2,96.8
3988,2025-06-16 03:00:00,Sugar,Packaged,7,290.95,2036.65
3989,2025-06-16 04:00:00,Vegetables,Staples,5,420.87,2104.35
3990,2025-06-16 05:00:00,Milk,Dairy,2,363.93,727.86
3991,2025-06-16 06:00:00,Milk,Packaged,6,74.28,445.68
3992,2025-06-16 07:00:00,Eggs,Packaged,7,300.31,2102.17
3993,2025-06-16 08:00:00,Bread,Produce,8,339.4,2715.2
3994,2025-06-16 09:00:00,Bread,Dairy,6,28.24,169.44
3995,2025-06-16 10:00:00,Vegetables,Staples,8,429.12,3432.96
3996,2025-06-16 11:00:00,Bread,Staples,7,454.07,3178.49
3997,2025-06-16 12:00:00,Rice,Dairy,2,426.72,853.44
3998,2025-06-16 13:00:00,Bread,Dairy,6,414.07,2484.42
3999,2025-06-16 14:00:00,Fruits,Bakery,9,375.03,3375.27
4000,2025-06-16 15:00:00,Snacks,Produce,6,320.38,1922.28
4001,2025-06-16 16:00:00,Rice,Dairy,4,342.53,1370.12
4002,2025-06-16 17:00:00,Sugar,Dairy,7,405.13,2835.91
4003,2025-06-16 18:00:00,Rice,Bakery,3,334.62,1003.86
4004,2025-06-16 19:00:00,Eggs,Bakery,5,170.59,852.95
4005,2025-06-16 20:00:00,Sugar,Packaged,1,194.22,194.22
4006,2025-06-16 21:00:00,Beverages,Staples,3,449.56,1348.68
4007,2025-06-16 22:00:00,Snacks,Produce,8,18.39,147.12
4008,2025-06-16 23:00:00,Snacks,Packaged,9,352.42,3171.78
4009,2025-06-17 00:00:00,Snacks,Dairy,9,477.84,4300.56
4010,2025-06-17 01:00:00,Snacks,Bakery,2,356.05,712.1
4011,2025-06-17 02:00:00,Vegetables,Staples,4,497.02,1988.08
4012,2025-06-17 03:00:00,Snacks,Packaged,5,346.9,1734.5
4013,2025-06-17 04:00:00,Snacks,Staples,3,26.84,80.52
4014,2025-06-17 05:00:00,Snacks,Bakery,1,415.23,415.23
4015,2025-06-17 06:00:00,Vegetables,Packaged,6,149.47,896.82
4016,2025-06-17 07:00:00,Milk,Packaged,2,228.57,457.14
4017,2025-06-17 08:00:00,Rice,Staples,9,162.93,1466.37
4018,2025-06-17 09:00:00,Rice,Bakery,1,141.59,141.59
4019,2025-06-17 10:00:00,Sugar,Dairy,9,221.39,1992.51
4020,2025-06-17 11:00:00,Fruits,Packaged,7,195.59,1369.13
4021,2025-06-17 12:00:00,Rice,Dairy,2,320.34,640.68
4022,2025-06-17 13:00:00,Bread,Bakery,6,408.44,2450.64
4023,2025-06-17 14:00:00,Fruits,Packaged,8,155.57,1244.56
4024,2025-06-17 15:00:00,Snacks,Packaged,2,114.72,229.44
4025,2025-06-17 16:00:00,Snacks,Dairy,5,336.78,1683.9
4026,2025-06-17 17:00:00,Vegetables,Produce,6,338.46,2030.76
4027,2025-06-17 18:00:00,Fruits,Dairy,3,451.55,1354.65
4028,2025-06-17 19:00:00,Bread,Dairy,2,17.81,35.62
4029,2025-06-17 20:00:00,Vegetables,Produce,6,427.99,2567.94
4030,2025-06-17 21:00:00,Sugar,Bakery,3,265.29,795.87
4031,2025-06-17 22:00:00,Fruits,Bakery,2,314.44,628.88
4032,2025-06-17 23:00:00,Snacks,Packaged,1,54.77,54.77
4033,2025-06-18 00:00:00,Snacks,Staples,8,221.98,1775.84
4034,2025-06-18 01:00:00,Eggs,Staples,1,121.38,121.38
4035,2025-06-18 02:00:00,Vegetables,Packaged,5,134.57,672.85
4036,2025-06-18 03:00:00,Milk,Staples,6,257.01,1542.06
4037,2025-06-18 04:00:00,Milk,Dairy,3,408.1,1224.3
4038,2025-06-18 05:00:00,Vegetables,Dairy,7,374.45,2621.15
4039,2025-06-18 06:00:00,Beverages,Produce,2,299.59,599.18
4040,2025-06-18 07:00:00,Vegetables,Produce,7,274.31,1920.17
4041,2025-06-18 08:00:00,Sugar,Packaged,2,219.38,438.76
4042,2025-06-18 09:00:00,Snacks,Packaged,5,486.63,2433.15
4043,2025-06-18 10:00:00,Bread,Packaged,7,284.49,1991.43
4044,2025-06-18 11:00:00,Beverages,Dairy,3,134.44,403.32
4045,2025-06-18 12:00:00,Fruits,Staples,4,122.74,490.96
4046,2025-06-18 13:00:00,Beverages,Packaged,1,309.56,309.56
4047,2025-06-18 14:00:00,Bread,Packaged,3,266.19,798.57
4048,2025-06-18 15:00:00,Eggs,Dairy,9,13.77,123.93
4049,2025-06-18 16:00:00,Snacks,Dairy,5,416.73,2083.65
4050,2025-06-18 17:00:00,Milk,Dairy,8,355.02,2840.16
4051,2025-06-18 18:00:00,Vegetables,Staples,2,334.3,668.6
4052,2025-06-18 19:00:00,Vegetables,Packaged,3,43.7,131.1
4053,2025-06-18 20:00:00,Milk,Bakery,7,187.41,1311.87
4054,2025-06-18 21:00:00,Beverages,Bakery,4,468.34,1873.36
4055,2025-06-18 22:00:00,Snacks,Packaged,9,432.67,3894.03
4056,2025-06-18 23:00:00,Rice,Packaged,7,149.92,1049.44
4057,2025-06-19 00:00:00,Sugar,Packaged,1,86.96,86.96
4058,2025-06-19 01:00:00,Bread,Packaged,4,230.05,920.2
4059,2025-06-19 02:00:00,Beverages,Staples,6,184.36,1106.16
4060,2025-06-19 03:00:00,Fruits,Bakery,6,344.29,2065.74
4061,2025-06-19 04:00:00,Eggs,Produce,6,483.55,2901.3
4062,2025-06-19 05:00:00,Vegetables,Bakery,5,187.87,939.35
4063,2025-06-19 06:00:00,Beverages,Bakery,3,40.49,121.47
4064,2025-06-19 07:00:00,Eggs,Dairy,2,449.83,899.66
4065,2025-06-19 08:00:00,Bread,Packaged,3,28.6,85.8
4066,2025-06-19 09:00:00,Vegetables,Packaged,9,476.86,4291.74
4067,2025-06-19 10:00:00,Vegetables,Packaged,3,335.64,1006.92
4068,2025-06-19 11:00:00,Rice,Dairy,3,471.43,1414.29
4069,2025-06-19 12:00:00,Beverages,Staples,1,107.83,107.83
4070,2025-06-19 13:00:00,Snacks,Staples,2,29.94,59.88
4071,2025-06-19 14:00:00,Milk,Produce,3,249.22,747.66
4072,2025-06-19 15:00:00,Milk,Staples,2,230.81,461.62
4073,2025-06-19 16:00:00,Sugar,Staples,8,172.43,1379.44
4074,2025-06-19 17:00:00,Fruits,Packaged,6,479.25,2875.5
4075,2025-06-19 18:00:00,Eggs,Bakery,7,413.07,2891.49
4076,2025-06-19 19:00:00,Beverages,Staples,1,334.18,334.18
4077,2025-06-19 20:00:00,Fruits,Staples,6,89.8,538.8
4078,2025-06-19 21:00:00,Rice,Dairy,2,369.82,739.64
4079,2025-06-19 22:00:00,Vegetables,Produce,6,366.24,2197.44
4080,2025-06-19 23:00:00,Snacks,Dairy,3,218.28,654.84
4081,2025-06-20 00:00:00,Beverages,Packaged,7,463.15,3242.05
4082,2025-06-20 01:00:00,Fruits,Bakery,3,91.82,275.46
4083,2025-06-20 02:00:00,Fruits,Produce,9,141.0,1269.0
4084,2025-06-20 03:00:00,Snacks,Dairy,3,40.98,122.94
4085,2025-06-20 04:00:00,Sugar,Staples,7,399.77,2798.39
4086,2025-06-20 05:00:00,Eggs,Staples,4,314.66,1258.64
4087,2025-06-20 06:00:00,Eggs,Produce,8,164.32,1314.56
4088,2025-06-20 07:00:00,Fruits,Staples,2,90.27,180.54
4089,2025-06-20 08:00:00,Bread,Dairy,8,29.67,237.36
4090,2025-06-20 09:00:00,Fruits,Dairy,9,91.71,825.39
4091,2025-06-20 10:00:00,Fruits,Staples,8,232.11,1856.88
4092,2025-06-20 11:00:00,Snacks,Staples,6,131.12,786.72
4093,2025-06-20 12:00:00,Vegetables,Packaged,1,136.9,136.9
4094,2025-06-20 13:00:00,Snacks,Bakery,7,439.03,3073.21
4095,2025-06-20 14:00:00,Beverages,Produce,1,262.42,262.42
4096,2025-06-20 15:00:00,Fruits,Dairy,7,367.33,2571.31
4097,2025-06-20 16:00:00,Eggs,Produce,2,27.5,55.0
4098,2025-06-20 17:00:00,Eggs,Packaged,8,188.93,1511.44
4099,2025-06-20 18:00:00,Milk,Dairy,2,244.79,489.58
4100,2025-06-20 19:00:00,Sugar,Packaged,3,101.34,304.02
4101,2025-06-20 20:00:00,Rice,Packaged,3,68.89,206.67
4102,2025-06-20 21:00:00,Beverages,Staples,1,436.45,436.45
4103,2025-06-20 22:00:00,Beverages,Produce,5,470.32,2351.6
4104,2025-06-20 23:00:00,Sugar,Produce,5,48.62,243.1
4105,2025-06-21 00:00:00,Rice,Staples,5,181.02,905.1
4106,2025-06-21 01:00:00,Vegetables,Produce,9,479.56,4316.04
4107,2025-06-21 02:00:00,Fruits,Staples,6,50.75,304.5
4108,2025-06-21 03:00:00,Rice,Dairy,6,325.38,1952.28
4109,2025-06-21 04:00:00,Bread,Packaged,3,486.39,1459.17
4110,2025-06-21 05:00:00,Milk,Packaged,5,489.33,2446.65
4111,2025-06-21 06:00:00,Rice,Produce,7,240.9,1686.3
4112,2025-06-21 07:00:00,Rice,Bakery,3,89.75,269.25
4113,2025-06-21 08:00:00,Milk,Packaged,2,109.02,218.04
4114,2025-06-21 09:00:00,Fruits,Staples,5,445.9,2229.5
4115,2025-06-21 10:00:00,Rice,Bakery,3,456.72,1370.16
4116,2025-06-21 11:00:00,Milk,Bakery,5,307.86,1539.3
4117,2025-06-21 12:00:00,Milk,Packaged,9,385.43,3468.87
4118,2025-06-21 13:00:00,Milk,Packaged,1,372.57,372.57
4119,2025-06-21 14:00:00,Snacks,Packaged,4,334.29,1337.16
4120,2025-06-21 15:00:00,Snacks,Staples,5,415.37,2076.85
4121,2025-06-21 16:00:00,Bread,Bakery,2,345.85,691.7
4122,2025-06-21 17:00:00,Vegetables,Produce,2,271.66,543.32
4123,2025-06-21 18:00:00,Snacks,Staples,1,126.11,126.11
4124,2025-06-21 19:00:00,Snacks,Dairy,8,374.51,2996.08
4125,2025-06-21 20:00:00,Vegetables,Packaged,2,241.98,483.96
4126,2025-06-21 21:00:00,Sugar,Bakery,3,154.45,463.35
4127,2025-06-21 22:00:00,Milk,Staples,2,402.95,805.9
4128,2025-06-21 23:00:00,Beverages,Dairy,4,351.39,1405.56
4129,2025-06-22 00:00:00,Vegetables,Staples,1,469.3,469.3
4130,2025-06-22 01:00:00,Bread,Staples,3,91.07,273.21
4131,2025-06-22 02:00:00,Fruits,Produce,5,328.1,1640.5
4132,2025-06-22 03:00:00,Bread,Produce,1,129.68,129.68
4133,2025-06-22 04:00:00,Milk,Staples,4,452.76,1811.04
4134,2025-06-22 05:00:00,Vegetables,Dairy,6,58.75,352.5
4135,2025-06-22 06:00:00,Bread,Bakery,4,331.52,1326.08
4136,2025-06-22 07:00:00,Bread,Bakery,7,397.63,2783.41
4137,2025-06-22 08:00:00,Sugar,Packaged,7,183.91,1287.37
4138,2025-06-22 09:00:00,Sugar,Packaged,6,477.53,2865.18
4139,2025-06-22 10:00:00,Vegetables,Bakery,9,426.86,3841.74
4140,2025-06-22 11:00:00,Milk,Staples,2,154.36,308.72
4141,2025-06-22 12:00:00,Snacks,Staples,8,13.7,109.6
4142,2025-06-22 13:00:00,Eggs,Produce,8,155.36,1242.88
4143,2025-06-22 14:00:00,Rice,Produce,4,147.84,591.36
4144,2025-06-22 15:00:00,Beverages,Packaged,6,446.08,2676.48
4145,2025-06-22 16:00:00,Rice,Bakery,6,483.89,2903.34
4146,2025-06-22 17:00:00,Sugar,Staples,5,44.52,222.6
4147,2025-06-22 18:00:00,Vegetables,Bakery,1,240.93,240.93
4148,2025-06-22 19:00:00,Rice,Dairy,3,278.68,836.04
4149,2025-06-22 20:00:00,Milk,Bakery,7,55.53,388.71
4150,2025-06-22 21:00:00,Beverages,Dairy,8,194.97,1559.76
4151,2025-06-22 22:00:00,Rice,Produce,2,165.37,330.74
4152,2025-06-22 23:00:00,Beverages,Produce,3,272.67,818.01
4153,2025-06-23 00:00:00,Fruits,Packaged,4,333.98,1335.92
4154,2025-06-23 01:00:00,Milk,Bakery,5,354.71,1773.55
4155,2025-06-23 02:00:00,Eggs,Bakery,3,77.01,231.03
4156,2025-06-23 03:00:00,Bread,Dairy,5,408.34,2041.7
4157,2025-06-23 04:00:00,Beverages,Produce,8,342.49,2739.92
4158,2025-06-23 05:00:00,Milk,Dairy,8,445.65,3565.2
4159,2025-06-23 06:00:00,Beverages,Produce,2,230.17,460.34
4160,2025-06-23 07:00:00,Beverages,Dairy,6,448.01,2688.06
4161,2025-06-23 08:00:00,Snacks,Produce,4,434.23,1736.92
4162,2025-06-23 09:00:00,Snacks,Dairy,9,224.82,2023.38
4163,2025-06-23 10:00:00,Milk,Produce,2,196.76,393.52
4164,2025-06-23 11:00:00,Snacks,Dairy,8,467.08,3736.64
4165,2025-06-23 12:00:00,Eggs,Bakery,1,360.43,360.43
4166,2025-06-23 13:00:00,Vegetables,Packaged,6,464.84,2789.04
4167,2025-06-23 14:00:00,Milk,Dairy,1,400.52,400.52
4168,2025-06-23 15:00:00,Milk,Packaged,2,308.56,617.12
4169,2025-06-23 16:00:00,Sugar,Bakery,3,66.77,200.31
4170,2025-06-23 17:00:00,Sugar,Bakery,9,152.83,1375.47
4171,2025-06-23 18:00:00,Snacks,Produce,5,484.73,2423.65
4172,2025-06-23 19:00:00,Vegetables,Packaged,2,166.52,333.04
4173,2025-06-23 20:00:00,Snacks,Staples,5,55.69,278.45
4174,2025-06-23 21:00:00,Fruits,Produce,5,356.7,1783.5
4175,2025-06-23 22:00:00,Fruits,Packaged,1,369.66,369.66
4176,2025-06-23 23:00:00,Bread,Dairy,3,149.87,449.61
4177,2025-06-24 00:00:00,Fruits,Dairy,5,155.86,779.3
4178,2025-06-24 01:00:00,Sugar,Bakery,9,239.76,2157.84
4179,2025-06-24 02:00:00,Eggs,Staples,1,20.68,20.68
4180,2025-06-24 03:00:00,Fruits,Dairy,8,396.77,3174.16
4181,2025-06-24 04:00:00,Snacks,Packaged,1,165.37,165.37
4182,2025-06-24 05:00:00,Beverages,Packaged,9,428.34,3855.06
4183,2025-06-24 06:00:00,Milk,Dairy,6,403.29,2419.74
4184,2025-06-24 07:00:00,Eggs,Packaged,1,334.09,334.09
4185,2025-06-24 08:00:00,Eggs,Packaged,8,169.19,1353.52
4186,2025-06-24 09:00:00,Snacks,Bakery,5,263.0,1315.0
4187,2025-06-24 10:00:00,Milk,Staples,7,227.97,1595.79
4188,2025-06-24 11:00:00,Sugar,Bakery,7,176.05,1232.35
4189,2025-06-24 12:00:00,Eggs,Staples,7,425.59,2979.13
4190,2025-06-24 13:00:00,Bread,Packaged,6,246.92,1481.52
4191,2025-06-24 14:00:00,Snacks,Staples,8,418.03,3344.24
4192,2025-06-24 15:00:00,Eggs,Packaged,9,61.56,554.04
4193,2025-06-24 16:00:00,Vegetables,Packaged,2,79.1,158.2
4194,2025-06-24 17:00:00,Milk,Bakery,7,488.89,3422.23
4195,2025-06-24 18:00:00,Fruits,Bakery,2,298.01,596.02
4196,2025-06-24 19:00:00,Eggs,Produce,6,259.79,1558.74
4197,2025-06-24 20:00:00,Snacks,Dairy,2,266.35,532.7
4198,2025-06-24 21:00:00,Fruits,Produce,6,115.48,692.88
4199,2025-06-24 22:00:00,Bread,Produce,2,362.16,724.32
4200,2025-06-24 23:00:00,Fruits,Staples,1,51.54,51.54
4201,2025-06-25 00:00:00,Vegetables,Packaged,7,290.93,2036.51
4202,2025-06-25 01:00:00,Sugar,Packaged,3,289.68,869.04
4203,2025-06-25 02:00:00,Eggs,Packaged,4,457.95,1831.8
4204,2025-06-25 03:00:00,Rice,Dairy,6,267.83,1606.98
4205,2025-06-25 04:00:00,Rice,Staples,5,77.16,385.8
4206,2025-06-25 05:00:00,Fruits,Staples,4,290.65,1162.6
4207,2025-06-25 06:00:00,Milk,Packaged,9,54.75,492.75
4208,2025-06-25 07:00:00,Rice,Produce,6,109.86,659.16
4209,2025-06-25 08:00:00,Rice,Dairy,6,25.24,151.44
4210,2025-06-25 09:00:00,Milk,Produce,2,261.51,523.02
4211,2025-06-25 10:00:00,Beverages,Bakery,6,51.42,308.52
4212,2025-06-25 11:00:00,Rice,Staples,7,240.0,1680.0
4213,2025-06-25 12:00:00,Vegetables,Staples,8,467.14,3737.12
4214,2025-06-25 13:00:00,Eggs,Produce,8,362.68,2901.44
4215,2025-06-25 14:00:00,Eggs,Dairy,9,47.93,431.37
4216,2025-06-25 15:00:00,Snacks,Staples,3,119.86,359.58
4217,2025-06-25 16:00:00,Snacks,Produce,7,340.09,2380.63
4218,2025-06-25 17:00:00,Milk,Dairy,7,448.4,3138.8
4219,2025-06-25 18:00:00,Bread,Produce,1,26.13,26.13
4220,2025-06-25 19:00:00,Snacks,Dairy,8,408.1,3264.8
4221,2025-06-25 20:00:00,Milk,Packaged,4,285.29,1141.16
4222,2025-06-25 21:00:00,Snacks,Dairy,5,277.58,1387.9
4223,2025-06-25 22:00:00,Snacks,Bakery,6,479.33,2875.98
4224,2025-06-25 23:00:00,Bread,Packaged,3,376.35,1129.05
4225,2025-06-26 00:00:00,Rice,Produce,5,426.56,2132.8
4226,2025-06-26 01:00:00,Fruits,Packaged,5,183.46,917.3
4227,2025-06-26 02:00:00,Beverages,Packaged,1,281.64,281.64
4228,2025-06-26 03:00:00,Snacks,Produce,3,311.55,934.65
4229,2025-06-26 04:00:00,Snacks,Produce,3,167.58,502.74
4230,2025-06-26 05:00:00,Vegetables,Bakery,1,289.42,289.42
4231,2025-06-26 06:00:00,Beverages,Produce,7,125.96,881.72
4232,2025-06-26 07:00:00,Bread,Staples,1,80.25,80.25
4233,2025-06-26 08:00:00,Eggs,Staples,7,193.25,1352.75
4234,2025-06-26 09:00:00,Snacks,Bakery,4,372.25,1489.0
4235,2025-06-26 10:00:00,Fruits,Dairy,9,458.93,4130.37
4236,2025-06-26 11:00:00,Beverages,Dairy,7,234.28,1639.96
